"x"
27.0380824046001
27.187922543557
25.9276073450079
25.3825742872298
24.9843255552156
25.7792763880002
27.0554977278808
26.2318316560895
25.5778905355218
25.1890456009347
25.3470929326953
25.5093155162826
25.4147951440906
25.3503693947678
26.2814167258239
26.9141968424691
27.0100776347505
28.4697051163112
27.8218012922776
27.1700916352742
27.5318624809892
28.0264750278011
26.6539186761322
26.6019005733829
26.5216153673732
26.5000665153018
27.2511500106204
25.615171823391
25.5746395673492
25.3203211341636
25.7607911099488
25.8836638563686
26.0384628974865
26.6967629414965
27.6452713453904
26.1973622605699
27.1105530672201
27.3585402529874
27.7578288116098
28.258227567869
29.6653793616227
29.7029200912889
29.1256627275972
31.1873341752337
34.6569587805464
38.3742500197299
30.5245669210958
29.6972177787778
27.4858383953746
29.3655576225694
28.6109017409923
28.1806754792789
28.6403058432068
26.6624364954723
26.3420034001093
26.8386890538016
28.7377767207083
29.7090472521989
29.0721578557339
29.1738483948674
28.3230039056397
30.484371154661
30.1418262713385
32.8580532796627
28.2133020657898
28.7473778527876
29.4467094612693
34.4393390298678
37.6582656444798
37.2799341590764
30.1800618573163
30.6461982022819
33.3095568849926
33.0946008859767
33.5006102674136
30.0914571837018
31.1570885925336
32.3321434534113
30.6706440687453
35.1776166377811
35.4172978745525
34.1162245963521
30.8506874544086
36.2401106413717
35.3490667338482
32.1692489100876
31.5878552805947
31.2712839052709
33.4873490825902
33.5303317576234
34.7088531857585
36.1970048267506
31.3271466853804
30.6810165631077
33.4028118554895
35.0835582510873
35.4690008700987
38.4145121881924
43.284275823717
35.1707037618127
35.7911754804835
41.7203334402429
39.1509475824522
35.0801710667632
35.5752330199538
36.2751357330901
34.7781517473536
33.0763391129328
37.7845590289857
44.7123568222891
47.8680526072628
46.5418466007913
40.5764106256314
43.5231148771429
59.4195816924359
65.0487527982697
63.0535815885798
